59.96325375140932,-2.0995712762601717
,59.95200639965867,-2.3993600511980495
,59.93926025087055,-2.699088842259614
,59.92501562369797,-2.9987501562406993
,59.909272874255905,-3.2983365016240636
,59.89203239611225,-3.5978403887666754
,59.87329462027807,-3.8972543300869553
,59.853060015196775,-4.196570840251965
,59.83132908673245,-4.49578243636454
,59.808102378157166,-4.794881638150362
,59.78338047013742,-5.093860968144962
,59.75716398071965,-5.392712951880664
,59.729453565314714,-5.691430118073439
,59.70024991668154,-5.99000499880969
,59.66955376490984,-6.288430129732951
,59.637365877401805,-6.58669805023049
,59.60368705885295,-6.884801303619831
,59.56851815123198,-7.182732437335164
,59.53186003375974,-7.480484003113663
,59.493713622887284,-7.778048557181693
,59.45407987227288,-8.0754186604409
,59.41295977275823,-8.372586878654191
,59.37035435234368,-8.669545782631587
,59.32626467616254,-8.966287948415957
,59.28069184645439,-9.262805957468608
,59.23363700253761,-9.559092396854762
,59.18510132078086,-9.855139859428862
,59.13508601457364,-10.150940944019766
,59.08359233429601,-10.446488255615762
,59.030621567287284,-10.741774405549457
,58.97617503781389,-11.036792011682477
,58.92025410703622,-11.33153369859004
,58.862860172974635,-11.625992097745321
,58.803994670474495,-11.920159847703678
,58.743659071170306,-12.214029594286686
,58.6818548834489,-12.50759399076598
,58.61858365241174,-12.800845698046944
,58.55384695983633,-13.093777384852165
,58.48764642413659,-13.386381727904734
,58.41998370032249,-13.67865141211131
,58.350860479958584,-13.970579130745016
,58.28027849112177,-14.262157585628083
,58.208239498358125,-14.55337948731433
,58.134745302638684,-14.844237555271382
,58.05979774131453,-15.13472451806269
,57.98339868807079,-15.424833113529314
,57.90555005287982,-15.714556088971472
,57.826253781953426,-16.003886201329877
,57.74551185769427,-16.292816217366777
,57.663326298646254,-16.58133891384683
,57.57969915944407,-16.869447077717652
,57.49463253076183,-17.157133506290137
,57.40812853926084,-17.444391007418574
,57.320189347536356,-17.731212399680384
,57.23081715406362,-18.0175905125557
,57.140014193142804,-18.30351818660662
,57.047782734843196,-18.58898827365618
,56.95412508494645,-18.873993636967075
,56.85904358488894,-19.158527151420067
,56.762540611703216,-19.442581703692113
,56.66461857795858,-19.726150192434197
,56.56527993170077,-20.009225528448873
,56.46452715639077,-20.29180063486749
,56.362362770842736,-20.57386844732709
,56.258789329160955,-20.85542191414707
,56.15380942067609,-21.13645399650541
,56.04742566988038,-21.416957668614696
,55.939640736362065,-21.69692591789773
,55.83045731473885,-21.976351745162866
,55.71987813459061,-22.255228164778973
,55.60790596039108,-22.533548204850085
,55.49454359143878,-22.811304907389697
,55.37979386178703,-23.088491328494715
,55.2636596401731,-23.36510053851904
,55.146143829946475,-23.64112562224684
,55.0272493689963,-23.916559679065386
,54.9069792296779,-24.191395823137615
,54.78533641873849,-24.465627183574227
,54.66232397724202,-24.7392469046055
,54.5379449804931,-25.01224814575266
,54.41220253796019,-25.2846240819989
,54.285099793197794,-25.55636790395999
,54.15663992376792,-25.827472818054545
,54.026826141160605,-26.097932046673826
,53.89566169071366,-26.36773882835121
,53.7631498515315,-26.6368864179312
,53.62929393640323,-26.90536808673808
,53.49409729171973,-27.173177122744114
,53.35756329739009,-27.440306830737345
,53.219695366757044,-27.70675053248899
,53.08049694651169,-27.97250156692038
,52.93997151660728,-28.2375532902695
,52.79812259017225,-28.501899076257065
,52.65495371342235,-28.765532316252198
,52.510468465572075,-29.02844641943763
,52.36467045874507,-29.290634812974467
,52.21756333788392,-29.552090942166537
,52.06915078065899,-29.81280827062422
,51.919436497376466,-30.07278028042789
,51.76842423088565,-30.332000472290837
,51.61611775648533,-30.590462365721763
,51.462520881829434,-30.848159499186806
,51.30763744683184,-31.105085430271036
,51.151471323570334,-31.361233735839566
,50.994026416189875,-31.616598012198104
,50.83530666080495,-31.871171875253022
,50.67531602540118,-32.12494896067102
,50.51405850973611,-32.377922924038174
,50.35153814523923,-32.630087441018574
,50.1877589949112,-32.88143620751244
,50.02272515322224,-33.131962939813675
,49.856440746009795,-33.38166137476705
,49.68890993037539,-33.630525269924675
,49.52013689458069,-33.87854840370214
,49.350125857942786,-34.12572457553402
,49.17888107072876,-34.3720476060289
,49.006406814049356,-34.61751133712383
,48.83270739975202,-34.86210963223832
,48.65778717031306,-35.10583637642775
,48.481650498729095,-35.34868547653619
,48.304301788407756,-35.59065086134879
,48.12574547305754,-35.831726481743544
,47.94598601657705,-36.071906310842486
,47.76502791294333,-36.31118434416239
,47.58287568609955,-36.54955459976491
,47.399533889841884,-36.78701111840605
,47.21500710770571,-37.02354796368522
,47.02929995285094,-37.2591592221936
,46.8424170679468,-37.49383900366201
,46.65436312505565,-37.727581441108136
,46.4651428255163,-37.96038069098321
,46.274760899826376,-38.1922309333181
,46.083222107524094,-38.42312637186884
,45.89053123706928,-38.653061234261486
,45.69669310572368,-38.882029772136455
,45.50171255943047,-39.11002626129223
,45.30559447269315,-39.33704500182844
,45.10834374845368,-39.563080318288414
,44.909965317969885,-39.78812655980101
,44.710464140692196,-40.012178100221895
,44.50984520413967,-40.23522933827425
,44.30811352377525,-40.45727469768873
,44.105274142880454,-40.678308627342915
,43.901332132429225,-40.898325601400074
,43.69629259096122,-41.11732011944732
,43.490160644454285,-41.335286706633106
,43.28294144619635,-41.5522199138041
,43.07464017665658,-41.76811431764143
,42.865262043355855,-41.98296452079624
,42.65481228073662,-42.19676515202464
,42.44329615003196,-42.40951086632198
,42.230718939134135,-42.6211963450565
,42.01708596246236,-42.83181629610223
,41.802402560829904,-43.04136545397139
,41.58667410131063,-43.24983857994594
,41.3699059771048,-43.45723046220857
,41.152103607404214,-43.66353591597306
,40.93327243725678,-43.86874978361377
,40.71341793743037,-44.07286693479474
,40.492545604276,-44.27588226659779
,40.27066095959051,-44.47779070365021
,40.04776955047846,-44.678587198251584
,39.823876949213464,-44.878266730500016
,39.5989887530989,-45.07682430841759
,39.373110584327954,-45.2742549680752
,39.146248089843084,-45.470553773716645
,38.918406941194824,-45.665715817882
,38.68959283440004,-45.85973622153033
,38.45981148979948,-46.052610134161654
,38.22906865191478,-46.24433273393819
,37.99737008930489,-46.43489922780493
,37.76472159442178,-46.62430485160946
,37.531128983465734,-46.812544870221046
,37.29659809623983,-46.999614577649034
,37.06113479600407,-47.185509297160465
